sex,age,nuts,year,population,is_provisional
F,Y25-29,DE711,2021,7103.0,False
F,Y25-29,DE712,2021,32858.0,False
F,Y25-29,DE713,2021,5136.0,False
F,Y25-29,DE714,2021,9167.0,False
F,Y25-29,DE715,2021,6738.0,False
F,Y25-29,DE716,2021,7473.0,False
F,Y25-29,DE717,2021,7891.0,False
F,Y25-29,DE718,2021,5167.0,False
F,Y25-29,DE719,2021,11161.0,False
F,Y25-29,DE71A,2021,5735.0,False
F,Y25-29,DE71B,2021,2400.0,False
F,Y25-29,DE71C,2021,9633.0,False
F,Y25-29,DE71D,2021,4324.0,False
F,Y25-29,DE71E,2021,7843.0,False
F,Y25-29,DE721,2021,10635.0,False
F,Y25-29,DE722,2021,6705.0,False
F,Y25-29,DE723,2021,4474.0,False
F,Y25-29,DE724,2021,8630.0,False
F,Y25-29,DE725,2021,2256.0,False
F,Y25-29,DE731,2021,8184.0,False
F,Y25-29,DE732,2021,6478.0,False
F,Y25-29,DE733,2021,2873.0,False
F,Y25-29,DE734,2021,5448.0,False
F,Y25-29,DE735,2021,4246.0,False
F,Y25-29,DE736,2021,3806.0,False
F,Y25-29,DE737,2021,2393.0,False
F,Y25-29,DE803,2021,6061.0,False
F,Y25-29,DE804,2021,2006.0,False
F,Y25-29,DE80J,2021,3749.0,False
F,Y25-29,DE80K,2021,2872.0,False
F,Y25-29,DE80L,2021,3318.0,False
F,Y25-29,DE80M,2021,2522.0,False
F,Y25-29,DE80N,2021,4399.0,False
F,Y25-29,DE80O,2021,3039.0,False
F,Y25-29,DE911,2021,9674.0,False
F,Y25-29,DE912,2021,2872.0,False
F,Y25-29,DE913,2021,3561.0,False
F,Y25-29,DE914,2021,4101.0,False
F,Y25-29,DE916,2021,3259.0,False
F,Y25-29,DE917,2021,2069.0,False
F,Y25-29,DE918,2021,2990.0,False
F,Y25-29,DE91A,2021,3216.0,False
F,Y25-29,DE91B,2021,2691.0,False
F,Y25-29,DE91C,2021,10551.0,False
F,Y25-29,DE922,2021,5340.0,False
F,Y25-29,DE923,2021,3620.0,False
F,Y25-29,DE925,2021,7739.0,False
F,Y25-29,DE926,2021,1623.0,False
F,Y25-29,DE927,2021,2985.0,False
F,Y25-29,DE928,2021,3701.0,False
F,Y25-29,DE929,2021,36988.0,False
F,Y25-29,DE931,2021,4466.0,False
F,Y25-29,DE932,2021,4412.0,False
F,Y25-29,DE933,2021,5438.0,False
F,Y25-29,DE934,2021,934.0,False
F,Y25-29,DE935,2021,5069.0,False
F,Y25-29,DE936,2021,2446.0,False
F,Y25-29,DE937,2021,4069.0,False
F,Y25-29,DE938,2021,3460.0,False
F,Y25-29,DE939,2021,5286.0,False
F,Y25-29,DE93A,2021,2140.0,False
F,Y25-29,DE93B,2021,3323.0,False
F,Y25-29,DE941,2021,2203.0,False
F,Y25-29,DE942,2021,1562.0,False
F,Y25-29,DE943,2021,7269.0,False
F,Y25-29,DE944,2021,7598.0,False
F,Y25-29,DE945,2021,2348.0,False
F,Y25-29,DE946,2021,3054.0,False
F,Y25-29,DE947,2021,4685.0,False
F,Y25-29,DE948,2021,5330.0,False
F,Y25-29,DE949,2021,9158.0,False
F,Y25-29,DE94A,2021,2307.0,False
F,Y25-29,DE94B,2021,3666.0,False
F,Y25-29,DE94C,2021,4660.0,False
F,Y25-29,DE94D,2021,3187.0,False
F,Y25-29,DE94E,2021,8929.0,False
F,Y25-29,DE94F,2021,4592.0,False
F,Y25-29,DE94G,2021,2192.0,False
F,Y25-29,DE94H,2021,1290.0,False
F,Y25-29,DEA11,2021,25118.0,False
F,Y25-29,DEA12,2021,15841.0,False
F,Y25-29,DEA13,2021,20531.0,False
F,Y25-29,DEA14,2021,6724.0,False
F,Y25-29,DEA15,2021,8100.0,False
F,Y25-29,DEA16,2021,4795.0,False
F,Y25-29,DEA17,2021,6103.0,False
F,Y25-29,DEA18,2021,3050.0,False
F,Y25-29,DEA19,2021,4606.0,False
F,Y25-29,DEA1A,2021,11528.0,False
F,Y25-29,DEA1B,2021,8902.0,False
F,Y25-29,DEA1C,2021,11395.0,False
F,Y25-29,DEA1D,2021,10910.0,False
F,Y25-29,DEA1E,2021,7496.0,False
F,Y25-29,DEA1F,2021,11509.0,False
F,Y25-29,DEA22,2021,13461.0,False
F,Y25-29,DEA23,2021,47510.0,False
F,Y25-29,DEA24,2021,4665.0,False
F,Y25-29,DEA26,2021,7211.0,False
F,Y25-29,DEA27,2021,12089.0,False
F,Y25-29,DEA28,2021,4791.0,False
F,Y25-29,DEA29,2021,6618.0,False
F,Y25-29,DEA2A,2021,6873.0,False
F,Y25-29,DEA2B,2021,6377.0,False
F,Y25-29,DEA2C,2021,15134.0,False
F,Y25-29,DEA2D,2021,19588.0,False
F,Y25-29,DEA31,2021,3194.0,False
F,Y25-29,DEA32,2021,7628.0,False
F,Y25-29,DEA33,2021,15686.0,False
F,Y25-29,DEA34,2021,10597.0,False
F,Y25-29,DEA35,2021,5312.0,False
F,Y25-29,DEA36,2021,15792.0,False
F,Y25-29,DEA37,2021,11531.0,False
F,Y25-29,DEA38,2021,6791.0,False
F,Y25-29,DEA41,2021,12163.0,False
F,Y25-29,DEA42,2021,9650.0,False
F,Y25-29,DEA43,2021,6253.0,False
F,Y25-29,DEA44,2021,3271.0,False
F,Y25-29,DEA45,2021,8965.0,False
F,Y25-29,DEA46,2021,8099.0,False
F,Y25-29,DEA47,2021,9920.0,False
F,Y25-29,DEA51,2021,12997.0,False
F,Y25-29,DEA52,2021,20292.0,False
F,Y25-29,DEA53,2021,5420.0,False
F,Y25-29,DEA54,2021,5052.0,False
F,Y25-29,DEA55,2021,4717.0,False
F,Y25-29,DEA56,2021,8593.0,False
F,Y25-29,DEA57,2021,6573.0,False
F,Y25-29,DEA58,2021,10677.0,False
F,Y25-29,DEA59,2021,3528.0,False
F,Y25-29,DEA5A,2021,8237.0,False
F,Y25-29,DEA5B,2021,7714.0,False
F,Y25-29,DEA5C,2021,9941.0,False
F,Y25-29,DEB11,2021,4618.0,False
F,Y25-29,DEB12,2021,3310.0,False
F,Y25-29,DEB13,2021,3391.0,False
F,Y25-29,DEB14,2021,4000.0,False
F,Y25-29,DEB15,2021,2053.0,False
F,Y25-29,DEB17,2021,5567.0,False
F,Y25-29,DEB18,2021,4749.0,False
F,Y25-29,DEB1A,2021,2995.0,False
F,Y25-29,DEB1B,2021,5197.0,False
F,Y25-29,DEB1C,2021,1440.0,False
F,Y25-29,DEB1D,2021,2478.0,False
F,Y25-29,DEB21,2021,5002.0,False
F,Y25-29,DEB22,2021,2779.0,False
F,Y25-29,DEB23,2021,2860.0,False
F,Y25-29,DEB24,2021,1417.0,False
F,Y25-29,DEB25,2021,3809.0,False
F,Y25-29,DEB31,2021,1393.0,False
F,Y25-29,DEB32,2021,3840.0,False
F,Y25-29,DEB33,2021,1925.0,False
F,Y25-29,DEB34,2021,5594.0,False
F,Y25-29,DEB35,2021,10891.0,False
F,Y25-29,DEB36,2021,1369.0,False
F,Y25-29,DEB37,2021,1108.0,False
F,Y25-29,DEB38,2021,1404.0,False
F,Y25-29,DEB39,2021,2573.0,False
F,Y25-29,DEB3A,2021,943.0,False
F,Y25-29,DEB3B,2021,3114.0,False
F,Y25-29,DEB3C,2021,3051.0,False
F,Y25-29,DEB3D,2021,1814.0,False
F,Y25-29,DEB3E,2021,3459.0,False
F,Y25-29,DEB3F,2021,2596.0,False
F,Y25-29,DEB3G,2021,1687.0,False
F,Y25-29,DEB3H,2021,2627.0,False
F,Y25-29,DEB3I,2021,3592.0,False
F,Y25-29,DEB3J,2021,4777.0,False
F,Y25-29,DEB3K,2021,2234.0,False
F,Y25-29,DEC01,2021,10487.0,False
F,Y25-29,DEC02,2021,2591.0,False
F,Y25-29,DEC03,2021,3341.0,False
F,Y25-29,DEC04,2021,4952.0,False
F,Y25-29,DEC05,2021,3668.0,False
F,Y25-29,DEC06,2021,2115.0,False
F,Y25-29,DED21,2021,16530.0,False
F,Y25-29,DED2C,2021,3600.0,False
F,Y25-29,DED2D,2021,3282.0,False
F,Y25-29,DED2E,2021,2977.0,False
F,Y25-29,DED2F,2021,3110.0,False
F,Y25-29,DED41,2021,5438.0,False
F,Y25-29,DED42,2021,4143.0,False
F,Y25-29,DED43,2021,4280.0,False
F,Y25-29,DED44,2021,3062.0,False
F,Y25-29,DED45,2021,4716.0,False
F,Y25-29,DED51,2021,22131.0,False
F,Y25-29,DED52,2021,3282.0,False
F,Y25-29,DED53,2021,2559.0,False
F,Y25-29,DEE01,2021,1324.0,False
F,Y25-29,DEE02,2021,7004.0,False
F,Y25-29,DEE03,2021,6545.0,False
F,Y25-29,DEE04,2021,1248.0,False
F,Y25-29,DEE05,2021,2086.0,False
F,Y25-29,DEE06,2021,1163.0,False
F,Y25-29,DEE07,2021,2423.0,False
F,Y25-29,DEE08,2021,2529.0,False
F,Y25-29,DEE09,2021,3103.0,False
F,Y25-29,DEE0A,2021,1696.0,False
F,Y25-29,DEE0B,2021,2544.0,False
F,Y25-29,DEE0C,2021,2786.0,False
F,Y25-29,DEE0D,2021,1696.0,False
F,Y25-29,DEE0E,2021,1623.0,False
F,Y25-29,DEF01,2021,3636.0,False
F,Y25-29,DEF02,2021,11448.0,False
F,Y25-29,DEF03,2021,7133.0,False
F,Y25-29,DEF04,2021,2210.0,False
F,Y25-29,DEF05,2021,3117.0,False
F,Y25-29,DEF06,2021,4386.0,False
F,Y25-29,DEF07,2021,4277.0,False
F,Y25-29,DEF08,2021,4180.0,False
F,Y25-29,DEF09,2021,7559.0,False
F,Y25-29,DEF0A,2021,2579.0,False
F,Y25-29,DEF0B,2021,6062.0,False
F,Y25-29,DEF0C,2021,4818.0,False
F,Y25-29,DEF0D,2021,6605.0,False
F,Y25-29,DEF0E,2021,3122.0,False
F,Y25-29,DEF0F,2021,4980.0,False
F,Y25-29,DEG01,2021,5786.0,False
F,Y25-29,DEG02,2021,1595.0,False
F,Y25-29,DEG03,2021,3949.0,False
F,Y25-29,DEG04,2021,593.0,False
F,Y25-29,DEG05,2021,1829.0,False
F,Y25-29,DEG06,2021,1568.0,False
F,Y25-29,DEG07,2021,1300.0,False
F,Y25-29,DEG09,2021,1665.0,False
F,Y25-29,DEG0A,2021,1036.0,False
F,Y25-29,DEG0B,2021,1819.0,False
F,Y25-29,DEG0C,2021,2119.0,False
F,Y25-29,DEG0D,2021,973.0,False
F,Y25-29,DEG0E,2021,909.0,False
F,Y25-29,DEG0F,2021,1765.0,False
F,Y25-29,DEG0G,2021,1170.0,False
F,Y25-29,DEG0H,2021,845.0,False
F,Y25-29,DEG0I,2021,1333.0,False
F,Y25-29,DEG0J,2021,1050.0,False
F,Y25-29,DEG0K,2021,1031.0,False
F,Y25-29,DEG0L,2021,1029.0,False
F,Y25-29,DEG0M,2021,1112.0,False
F,Y25-29,DEG0N,2021,788.0,False
F,Y25-29,DEG0P,2021,1758.0,False
F,Y25-29,DK011,2021,53304.0,False
F,Y25-29,DK012,2021,16100.0,False
F,Y25-29,DK013,2021,8771.0,False
F,Y25-29,DK014,2021,744.0,False
F,Y25-29,DK021,2021,5958.0,False
F,Y25-29,DK022,2021,14125.0,False
F,Y25-29,DK031,2021,16119.0,False
F,Y25-29,DK032,2021,18687.0,False
F,Y25-29,DK041,2021,10952.0,False
F,Y25-29,DK042,2021,34540.0,False
F,Y25-29,DK050,2021,18132.0,False
F,Y25-29,EE001,2021,19003.0,False
F,Y25-29,EE004,2021,3772.0,False
F,Y25-29,EE008,2021,8643.0,False
F,Y25-29,EE009,2021,2751.0,False
F,Y25-29,EE00A,2021,2069.0,False
F,Y25-29,EL301,2021,14410.0,False
F,Y25-29,EL302,2021,14090.0,False
F,Y25-29,EL303,2021,21788.0,False
F,Y25-29,EL304,2021,13725.0,False
F,Y25-29,EL305,2021,15118.0,False
F,Y25-29,EL306,2021,5289.0,False
F,Y25-29,EL307,2021,12099.0,False
F,Y25-29,EL411,2021,2963.0,False
F,Y25-29,EL412,2021,1087.0,False
F,Y25-29,EL413,2021,1341.0,False
F,Y25-29,EL421,2021,5509.0,False
F,Y25-29,EL422,2021,3149.0,False
F,Y25-29,EL431,2021,9063.0,False
F,Y25-29,EL432,2021,1613.0,False
F,Y25-29,EL433,2021,3419.0,False
F,Y25-29,EL434,2021,3469.0,False
F,Y25-29,EL511,2021,3532.0,False
F,Y25-29,EL512,2021,2926.0,False
F,Y25-29,EL513,2021,3733.0,False
F,Y25-29,EL514,2021,1924.0,False
F,Y25-29,EL515,2021,2505.0,False
F,Y25-29,EL521,2021,3305.0,False
F,Y25-29,EL522,2021,29969.0,False
F,Y25-29,EL523,2021,1773.0,False
F,Y25-29,EL524,2021,3035.0,False
F,Y25-29,EL525,2021,3038.0,False
F,Y25-29,EL526,2021,3596.0,False
F,Y25-29,EL527,2021,2485.0,False
F,Y25-29,EL531,2021,3729.0,False
F,Y25-29,EL532,2021,1167.0,False
F,Y25-29,EL533,2021,1207.0,False
F,Y25-29,EL541,2021,2126.0,False
F,Y25-29,EL542,2021,1158.0,False
F,Y25-29,EL543,2021,5143.0,False
F,Y25-29,EL611,2021,5196.0,False
F,Y25-29,EL612,2021,7147.0,False
F,Y25-29,EL613,2021,5291.0,False
F,Y25-29,EL621,2021,893.0,False
F,Y25-29,EL622,2021,2236.0,False
F,Y25-29,EL623,2021,977.0,False
F,Y25-29,EL624,2021,502.0,False
F,Y25-29,EL631,2021,4945.0,False
F,Y25-29,EL632,2021,9001.0,False
F,Y25-29,EL633,2021,3902.0,False
F,Y25-29,EL641,2021,2901.0,False
F,Y25-29,EL642,2021,4440.0,False
F,Y25-29,EL643,2021,386.0,False
F,Y25-29,EL644,2021,3962.0,False
F,Y25-29,EL645,2021,1033.0,False
F,Y25-29,EL651,2021,3122.0,False
F,Y25-29,EL652,2021,3076.0,False
F,Y25-29,EL653,2021,5359.0,False
F,Y25-29,ES111,2021,24214.0,False
F,Y25-29,ES112,2021,6788.0,False
F,Y25-29,ES113,2021,6365.0,False
F,Y25-29,ES114,2021,21417.0,False
F,Y25-29,ES120,2021,19856.0,False
F,Y25-29,ES130,2021,12343.0,False
F,Y25-29,ES211,2021,7247.0,False
F,Y25-29,ES212,2021,16462.0,False
F,Y25-29,ES213,2021,25346.0,False
F,Y25-29,ES220,2021,16447.0,False
F,Y25-29,ES230,2021,7368.0,False
F,Y25-29,ES241,2021,5025.0,False
F,Y25-29,ES242,2021,3324.0,False
F,Y25-29,ES243,2021,24293.0,False
F,Y25-29,ES300,2021,197711.0,False
F,Y25-29,ES411,2021,3537.0,False
F,Y25-29,ES412,2021,7562.0,False
F,Y25-29,ES413,2021,9276.0,False
F,Y25-29,ES414,2021,3438.0,False
F,Y25-29,ES415,2021,7512.0,False
F,Y25-29,ES416,2021,3603.0,False
F,Y25-29,ES417,2021,2030.0,False
F,Y25-29,ES418,2021,10956.0,False
F,Y25-29,ES419,2021,3452.0,False
F,Y25-29,ES421,2021,10278.0,False
F,Y25-29,ES422,2021,13476.0,False
F,Y25-29,ES423,2021,5158.0,False
F,Y25-29,ES424,2021,6480.0,False
F,Y25-29,ES425,2021,17613.0,False
F,Y25-29,ES431,2021,18648.0,False
F,Y25-29,ES432,2021,9500.0,False
F,Y25-29,ES511,2021,159228.0,False
F,Y25-29,ES512,2021,20759.0,False
F,Y25-29,ES513,2021,10803.0,False
F,Y25-29,ES514,2021,20549.0,False
F,Y25-29,ES521,2021,47195.0,False
F,Y25-29,ES522,2021,13896.0,False
F,Y25-29,ES523,2021,66445.0,False
F,Y25-29,ES531,2021,5390.0,False
F,Y25-29,ES532,2021,28961.0,False
F,Y25-29,ES533,2021,2797.0,False
F,Y25-29,ES611,2021,19879.0,False
F,Y25-29,ES612,2021,32759.0,False
F,Y25-29,ES613,2021,21575.0,False
F,Y25-29,ES614,2021,26001.0,False
F,Y25-29,ES615,2021,14278.0,False
F,Y25-29,ES616,2021,18313.0,False
F,Y25-29,ES617,2021,44565.0,False
F,Y25-29,ES618,2021,53199.0,False
F,Y25-29,ES620,2021,42294.0,False
F,Y25-29,ES630,2021,2655.0,False
F,Y25-29,ES640,2021,2701.0,False
F,Y25-29,ES703,2021,338.0,False
F,Y25-29,ES704,2021,4010.0,False
F,Y25-29,ES705,2021,25565.0,False
F,Y25-29,ES706,2021,582.0,False
F,Y25-29,ES707,2021,2319.0,False
F,Y25-29,ES708,2021,5010.0,False
F,Y25-29,ES709,2021,29100.0,False
F,Y25-29,FI193,2021,8113.0,False
F,Y25-29,FI194,2021,4590.0,False
F,Y25-29,FI195,2021,5060.0,False
F,Y25-29,FI196,2021,5175.0,False
F,Y25-29,FI197,2021,17245.0,False
F,Y25-29,FI1B1,2021,64603.0,False
F,Y25-29,FI1C1,2021,15332.0,False
F,Y25-29,FI1C2,2021,3972.0,False
F,Y25-29,FI1C3,2021,5148.0,False
F,Y25-29,FI1C4,2021,3727.0,False
F,Y25-29,FI1C5,2021,2861.0,False
F,Y25-29,FI1D1,2021,2793.0,False
F,Y25-29,FI1D2,2021,6965.0,False
F,Y25-29,FI1D3,2021,4358.0,False
F,Y25-29,FI1D5,2021,1721.0,False
F,Y25-29,FI1D7,2021,4831.0,False
F,Y25-29,FI1D8,2021,1549.0,False
F,Y25-29,FI1D9,2021,12335.0,False
F,Y25-29,FI200,2021,804.0,False
F,Y25-29,FR101,2021,111486.0,True
F,Y25-29,FR102,2021,41798.0,True
F,Y25-29,FR103,2021,39540.0,True
F,Y25-29,FR104,2021,39413.0,True
F,Y25-29,FR105,2021,57468.0,True
F,Y25-29,FR106,2021,56913.0,True
F,Y25-29,FR107,2021,49376.0,True
F,Y25-29,FR108,2021,39198.0,True
F,Y25-29,FRB01,2021,6377.0,True
F,Y25-29,FRB02,2021,9565.0,True
F,Y25-29,FRB03,2021,4353.0,True
F,Y25-29,FRB04,2021,16277.0,True
F,Y25-29,FRB05,2021,6814.0,True
F,Y25-29,FRB06,2021,17996.0,True
F,Y25-29,FRC11,2021,15381.0,True
F,Y25-29,FRC12,2021,3750.0,True
F,Y25-29,FRC13,2021,11381.0,True
F,Y25-29,FRC14,2021,7126.0,True
F,Y25-29,FRC21,2021,15377.0,True
F,Y25-29,FRC22,2021,5524.0,True
F,Y25-29,FRC23,2021,4871.0,True
F,Y25-29,FRC24,2021,3588.0,True
F,Y25-29,FRD11,2021,19077.0,True
F,Y25-29,FRD12,2021,10719.0,True
F,Y25-29,FRD13,2021,5713.0,True
F,Y25-29,FRD21,2021,13698.0,True
F,Y25-29,FRD22,2021,35535.0,True
F,Y25-29,FRE11,2021,79970.0,True
F,Y25-29,FRE12,2021,36952.0,True
F,Y25-29,FRE21,2021,12577.0,True
F,Y25-29,FRE22,2021,22263.0,True
F,Y25-29,FRE23,2021,15966.0,True
F,Y25-29,FRF11,2021,35303.0,True
F,Y25-29,FRF12,2021,19557.0,True
F,Y25-29,FRF21,2021,6217.0,True
F,Y25-29,FRF22,2021,7971.0,True
F,Y25-29,FRF23,2021,16520.0,True
F,Y25-29,FRF24,2021,3864.0,True
F,Y25-29,FRF31,2021,21695.0,True
F,Y25-29,FRF32,2021,3845.0,True
F,Y25-29,FRF33,2021,27864.0,True
F,Y25-29,FRF34,2021,7867.0,True
F,Y25-29,FRG01,2021,41946.0,True
F,Y25-29,FRG02,2021,21521.0,True
F,Y25-29,FRG03,2021,6713.0,True
F,Y25-29,FRG04,2021,13458.0,True
F,Y25-29,FRG05,2021,14169.0,True
F,Y25-29,FRH01,2021,11357.0,True
F,Y25-29,FRH02,2021,20530.0,True
F,Y25-29,FRH03,2021,32384.0,True
F,Y25-29,FRH04,2021,15121.0,True
F,Y25-29,FRI11,2021,7598.0,True
F,Y25-29,FRI12,2021,50818.0,True
F,Y25-29,FRI13,2021,8294.0,True
F,Y25-29,FRI14,2021,7169.0,True
F,Y25-29,FRI15,2021,15894.0,True
F,Y25-29,FRI21,2021,4677.0,True
F,Y25-29,FRI22,2021,2051.0,True
F,Y25-29,FRI23,2021,9181.0,True
F,Y25-29,FRI31,2021,8113.0,True
F,Y25-29,FRI32,2021,13110.0,True
F,Y25-29,FRI33,2021,7923.0,True
F,Y25-29,FRI34,2021,11795.0,True
F,Y25-29,FRJ11,2021,7751.0,True
F,Y25-29,FRJ12,2021,16971.0,True
F,Y25-29,FRJ13,2021,35863.0,True
F,Y25-29,FRJ14,2021,1567.0,True
F,Y25-29,FRJ15,2021,10524.0,True
F,Y25-29,FRJ21,2021,3055.0,True
F,Y25-29,FRJ22,2021,5380.0,True
F,Y25-29,FRJ23,2021,49723.0,True
F,Y25-29,FRJ24,2021,3435.0,True
F,Y25-29,FRJ25,2021,3186.0,True
F,Y25-29,FRJ26,2021,4794.0,True
F,Y25-29,FRJ27,2021,8141.0,True
F,Y25-29,FRJ28,2021,5425.0,True
F,Y25-29,FRK11,2021,6713.0,True
F,Y25-29,FRK12,2021,2633.0,True
F,Y25-29,FRK13,2021,4580.0,True
F,Y25-29,FRK14,2021,18078.0,True
F,Y25-29,FRK21,2021,16246.0,True
F,Y25-29,FRK22,2021,6502.0,True
F,Y25-29,FRK23,2021,11843.0,True
F,Y25-29,FRK24,2021,34249.0,True
F,Y25-29,FRK25,2021,19408.0,True
F,Y25-29,FRK26,2021,67637.0,True
F,Y25-29,FRK27,2021,10825.0,True
F,Y25-29,FRK28,2021,23528.0,True
F,Y25-29,FRL01,2021,3228.0,True
F,Y25-29,FRL02,2021,2973.0,True
F,Y25-29,FRL03,2021,27783.0,True
F,Y25-29,FRL04,2021,57690.0,True
F,Y25-29,FRL05,2021,23921.0,True
F,Y25-29,FRL06,2021,13580.0,True
F,Y25-29,FRM01,2021,3652.0,True
F,Y25-29,FRM02,2021,4820.0,True
F,Y25-29,FRY10,2021,9769.0,True
F,Y25-29,FRY20,2021,8407.0,True
F,Y25-29,FRY30,2021,10345.0,True
F,Y25-29,FRY40,2021,25821.0,True
F,Y25-29,FRY50,2021,11476.0,True
F,Y25-29,HR021,2021,2877.0,False
F,Y25-29,HR022,2021,2070.0,False
F,Y25-29,HR023,2021,1904.0,False
F,Y25-29,HR024,2021,3880.0,False
F,Y25-29,HR025,2021,7813.0,False
F,Y25-29,HR026,2021,4070.0,False
F,Y25-29,HR027,2021,2777.0,False
F,Y25-29,HR028,2021,3586.0,False
F,Y25-29,HR031,2021,7003.0,False
F,Y25-29,HR032,2021,1176.0,False
F,Y25-29,HR033,2021,4917.0,False
F,Y25-29,HR034,2021,2667.0,False
F,Y25-29,HR035,2021,13631.0,False
F,Y25-29,HR036,2021,5330.0,False
F,Y25-29,HR037,2021,3636.0,False
F,Y25-29,HR050,2021,24158.0,False
F,Y25-29,HR061,2021,2948.0,False
F,Y25-29,HR062,2021,4555.0,False
F,Y25-29,HR063,2021,2815.0,False
F,Y25-29,HR064,2021,3529.0,False
F,Y25-29,HR065,2021,8540.0,False
F,Y25-29,HU110,2021,61504.0,False
F,Y25-29,HU120,2021,38042.0,False
F,Y25-29,HU211,2021,12672.0,False
F,Y25-29,HU212,2021,9148.0,False
F,Y25-29,HU213,2021,9616.0,False
F,Y25-29,HU221,2021,15381.0,False
F,Y25-29,HU222,2021,7540.0,False
F,Y25-29,HU223,2021,6481.0,False
F,Y25-29,HU231,2021,11199.0,False
F,Y25-29,HU232,2021,8327.0,False
F,Y25-29,HU233,2021,5806.0,False
F,Y25-29,HU311,2021,19789.0,False
F,Y25-29,HU312,2021,8333.0,False
F,Y25-29,HU313,2021,5309.0,False
F,Y25-29,HU321,2021,17016.0,False
F,Y25-29,HU322,2021,10762.0,False
F,Y25-29,HU323,2021,16987.0,False
F,Y25-29,HU331,2021,14549.0,False
F,Y25-29,HU332,2021,8976.0,False
F,Y25-29,HU333,2021,13139.0,False
F,Y25-29,IE041,2021,10025.0,False
F,Y25-29,IE042,2021,12553.0,False
F,Y25-29,IE051,2021,12918.0,False
F,Y25-29,IE052,2021,11317.0,False
F,Y25-29,IE053,2021,20156.0,False
F,Y25-29,IE061,2021,51344.0,False
F,Y25-29,IE062,2021,18813.0,False
F,Y25-29,IE063,2021,8009.0,False
F,Y25-29,IS001,2021,9359.0,False
F,Y25-29,IS002,2021,4829.0,False
F,Y25-29,ITC11,2021,51309.0,False
F,Y25-29,ITC12,2021,3639.0,False
F,Y25-29,ITC13,2021,3662.0,False
F,Y25-29,ITC14,2021,3444.0,False
F,Y25-29,ITC15,2021,8575.0,False
F,Y25-29,ITC16,2021,14504.0,False
F,Y25-29,ITC17,2021,4696.0,False
F,Y25-29,ITC18,2021,8937.0,False
F,Y25-29,ITC20,2021,2823.0,False
F,Y25-29,ITC31,2021,4807.0,False
F,Y25-29,ITC32,2021,5576.0,False
F,Y25-29,ITC33,2021,18232.0,False
F,Y25-29,ITC34,2021,4620.0,False
F,Y25-29,ITC41,2021,20741.0,False
F,Y25-29,ITC42,2021,14297.0,False
F,Y25-29,ITC43,2021,7892.0,False
F,Y25-29,ITC44,2021,4227.0,False
F,Y25-29,ITC46,2021,27252.0,False
F,Y25-29,ITC47,2021,31122.0,False
F,Y25-29,ITC48,2021,12458.0,False
F,Y25-29,ITC49,2021,5540.0,False
F,Y25-29,ITC4A,2021,8455.0,False
F,Y25-29,ITC4B,2021,9357.0,False
F,Y25-29,ITC4C,2021,83727.0,False
F,Y25-29,ITC4D,2021,20644.0,False
F,Y25-29,ITF11,2021,7151.0,False
F,Y25-29,ITF12,2021,7731.0,False
F,Y25-29,ITF13,2021,7714.0,False
F,Y25-29,ITF14,2021,8964.0,False
F,Y25-29,ITF21,2021,2102.0,False
F,Y25-29,ITF22,2021,5412.0,False
F,Y25-29,ITF31,2021,26994.0,False
F,Y25-29,ITF32,2021,7451.0,False
F,Y25-29,ITF33,2021,89917.0,False
F,Y25-29,ITF34,2021,11175.0,False
F,Y25-29,ITF35,2021,29914.0,False
F,Y25-29,ITF43,2021,14370.0,False
F,Y25-29,ITF44,2021,10077.0,False
F,Y25-29,ITF45,2021,19915.0,False
F,Y25-29,ITF46,2021,16464.0,False
F,Y25-29,ITF47,2021,33087.0,False
F,Y25-29,ITF48,2021,10743.0,False
F,Y25-29,ITF51,2021,9397.0,False
F,Y25-29,ITF52,2021,5148.0,False
F,Y25-29,ITF61,2021,17873.0,False
F,Y25-29,ITF62,2021,4711.0,False
F,Y25-29,ITF63,2021,9597.0,False
F,Y25-29,ITF64,2021,4304.0,False
F,Y25-29,ITF65,2021,14699.0,False
F,Y25-29,ITG11,2021,11107.0,False
F,Y25-29,ITG12,2021,33602.0,False
F,Y25-29,ITG13,2021,15930.0,False
F,Y25-29,ITG14,2021,11418.0,False
F,Y25-29,ITG15,2021,7341.0,False
F,Y25-29,ITG16,2021,4466.0,False
F,Y25-29,ITG17,2021,30747.0,False
F,Y25-29,ITG18,2021,8911.0,False
F,Y25-29,ITG19,2021,10228.0,False
F,Y25-29,ITG2D,2021,11053.0,False
F,Y25-29,ITG2E,2021,4876.0,False
F,Y25-29,ITG2F,2021,9411.0,False
F,Y25-29,ITG2G,2021,3331.0,False
F,Y25-29,ITG2H,2021,7364.0,False
F,Y25-29,ITH10,2021,14535.0,False
F,Y25-29,ITH20,2021,14140.0,False
F,Y25-29,ITH31,2021,23530.0,False
F,Y25-29,ITH32,2021,21340.0,False
F,Y25-29,ITH33,2021,4504.0,False
F,Y25-29,ITH34,2021,21108.0,False
F,Y25-29,ITH35,2021,19107.0,False
F,Y25-29,ITH36,2021,22478.0,False
F,Y25-29,ITH37,2021,4809.0,False
F,Y25-29,ITH41,2021,7028.0,False
F,Y25-29,ITH42,2021,11196.0,False
F,Y25-29,ITH43,2021,3074.0,False
F,Y25-29,ITH44,2021,5165.0,False
F,Y25-29,ITH51,2021,6924.0,False
F,Y25-29,ITH52,2021,11266.0,False
